,file,frame,person,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
301,idle_bob_2.MOV,20,0,tensor(326.5083),tensor(338.2433),tensor(359.8745),tensor(309.9102),tensor(293.3740),tensor(311.6283),tensor(410.3867),tensor(338.4694),tensor(250.0067),tensor(344.3363),tensor(465.9626),tensor(537.3633),tensor(206.2039),tensor(545.1806),tensor(520.8649),tensor(788.4091),tensor(149.0609),tensor(802.2859),tensor(525.5979),tensor(1011.2132),tensor(141.0596),tensor(1012.2927),tensor(414.2509),tensor(963.0224),tensor(250.5666),tensor(963.1452),tensor(393.1830),tensor(1309.4497),tensor(262.5490),tensor(1302.4922),tensor(371.2712),tensor(1591.8094),tensor(281.5581),tensor(1585.9301)
302,idle_bob_2.MOV,21,0,tensor(325.5261),tensor(339.1891),tensor(358.7296),tensor(310.4213),tensor(291.9438),tensor(312.4742),tensor(409.7830),tensor(338.1481),tensor(248.6335),tensor(344.9905),tensor(465.3444),tensor(536.6384),tensor(205.6426),tensor(545.1755),tensor(518.8992),tensor(785.8560),tensor(148.0393),tensor(802.3282),tensor(527.1986),tensor(1007.7345),tensor(141.1556),tensor(1012.2061),tensor(413.2169),tensor(962.2211),tensor(249.5275),tensor(962.4976),tensor(394.0224),tensor(1309.4510),tensor(263.9016),tensor(1300.9175),tensor(371.5760),tensor(1593.7860),tensor(281.5385),tensor(1584.6555)
303,idle_bob_2.MOV,22,0,tensor(322.9370),tensor(339.7339),tensor(356.0429),tensor(310.7520),tensor(289.0097),tensor(312.8666),tensor(407.0748),tensor(338.1452),tensor(245.3958),tensor(345.1460),tensor(464.5099),tensor(536.9213),tensor(203.6387),tensor(545.5272),tensor(519.5903),tensor(787.0760),tensor(147.6686),tensor(803.4485),tensor(527.1041),tensor(1007.5226),tensor(141.3363),tensor(1013.6327),tensor(415.5988),tensor(963.5882),tensor(251.1940),tensor(963.9111),tensor(396.1731),tensor(1310.3203),tensor(265.0419),tensor(1301.9337),tensor(372.4713),tensor(1593.1000),tensor(281.6760),tensor(1584.3373)
304,idle_bob_2.MOV,23,0,tensor(324.7388),tensor(337.3782),tensor(358.6389),tensor(308.6271),tensor(290.5034),tensor(310.0688),tensor(409.1337),tensor(337.1126),tensor(245.0834),tensor(342.4025),tensor(463.8821),tensor(535.1600),tensor(202.5192),tensor(544.0791),tensor(518.6282),tensor(783.1143),tensor(149.4653),tensor(803.1698),tensor(527.5348),tensor(1003.0837),tensor(143.4308),tensor(1013.8828),tensor(416.3484),tensor(961.8384),tensor(251.4820),tensor(962.7466),tensor(397.3764),tensor(1308.9004),tensor(265.2755),tensor(1302.4098),tensor(372.3624),tensor(1590.5743),tensor(282.5769),tensor(1585.8450)
305,idle_bob_2.MOV,24,0,tensor(324.4251),tensor(337.1267),tensor(358.1319),tensor(308.0801),tensor(290.0572),tensor(309.5901),tensor(408.0605),tensor(335.4424),tensor(244.2087),tensor(340.8333),tensor(463.2100),tensor(533.6823),tensor(201.8414),tensor(542.8419),tensor(519.2441),tensor(783.8359),tensor(149.6669),tensor(803.8943),tensor(527.5271),tensor(1001.1566),tensor(143.1194),tensor(1014.1697),tensor(417.9435),tensor(962.6003),tensor(253.0226),tensor(964.0732),tensor(400.6028),tensor(1306.2811),tensor(267.5617),tensor(1302.2504),tensor(374.8973),tensor(1586.0656),tensor(283.4417),tensor(1585.8678)
306,idle_bob_2.MOV,25,0,tensor(323.6217),tensor(335.5462),tensor(356.4996),tensor(306.4661),tensor(289.0995),tensor(308.6157),tensor(405.5279),tensor(333.2444),tensor(243.3511),tensor(340.2147),tensor(461.8660),tensor(530.2137),tensor(201.9235),tensor(542.4684),tensor(518.0723),tensor(775.6103),tensor(150.3381),tensor(803.6598),tensor(527.7470),tensor(992.1052),tensor(144.4081),tensor(1016.9845),tensor(420.3510),tensor(962.8764),tensor(256.0032),tensor(965.8444),tensor(404.1219),tensor(1305.5923),tensor(270.2349),tensor(1303.7157),tensor(379.0638),tensor(1585.2671),tensor(283.9958),tensor(1587.1971)
307,idle_bob_2.MOV,26,0,tensor(326.9225),tensor(335.3504),tensor(359.0810),tensor(306.4461),tensor(292.2545),tensor(308.7224),tensor(406.6994),tensor(333.0489),tensor(245.5928),tensor(340.3171),tensor(461.9899),tensor(529.2523),tensor(203.9728),tensor(541.0842),tensor(517.8009),tensor(774.3516),tensor(151.1053),tensor(802.2568),tensor(530.1104),tensor(989.4024),tensor(147.1777),tensor(1017.4014),tensor(423.3149),tensor(959.5612),tensor(259.6454),tensor(962.8270),tensor(408.1200),tensor(1304.5052),tensor(273.1048),tensor(1303.3142),tensor(386.3916),tensor(1585.0522),tensor(285.2968),tensor(1586.9777)
308,idle_bob_2.MOV,27,0,tensor(331.8578),tensor(335.1521),tensor(363.8404),tensor(306.3142),tensor(296.1590),tensor(308.6344),tensor(408.5644),tensor(334.1693),tensor(245.0122),tensor(341.2036),tensor(460.7659),tensor(529.0706),tensor(202.6708),tensor(542.7955),tensor(517.6042),tensor(773.2072),tensor(153.7634),tensor(805.3838),tensor(530.6251),tensor(989.9390),tensor(151.3542),tensor(1021.3738),tensor(427.9717),tensor(958.7532),tensor(263.0938),tensor(963.9467),tensor(413.1954),tensor(1304.3348),tensor(272.4766),tensor(1308.7006),tensor(394.4064),tensor(1585.7842),tensor(284.0473),tensor(1595.4958)
309,idle_bob_2.MOV,28,0,tensor(332.7474),tensor(333.9982),tensor(366.1031),tensor(305.2103),tensor(296.9631),tensor(306.4883),tensor(412.6988),tensor(334.3514),tensor(246.1395),tensor(339.0808),tensor(464.8925),tensor(530.1028),tensor(203.0749),tensor(541.9373),tensor(519.1557),tensor(776.3604),tensor(153.0637),tensor(808.0622),tensor(531.4878),tensor(989.9288),tensor(151.7207),tensor(1025.3701),tensor(434.5173),tensor(957.8009),tensor(266.3411),tensor(962.3652),tensor(425.8787),tensor(1306.2931),tensor(275.2673),tensor(1309.4370),tensor(405.3520),tensor(1584.5793),tensor(283.7323),tensor(1594.7651)
310,idle_bob_2.MOV,29,0,tensor(337.9959),tensor(332.2236),tensor(370.5113),tensor(302.6272),tensor(301.5411),tensor(304.6313),tensor(415.5795),tensor(330.1997),tensor(249.1221),tensor(336.8813),tensor(468.5074),tensor(526.6269),tensor(204.7310),tensor(541.5432),tensor(522.1019),tensor(772.7952),tensor(155.1802),tensor(810.1100),tensor(533.6776),tensor(986.1517),tensor(153.9913),tensor(1025.5682),tensor(439.6790),tensor(957.8036),tensor(269.5957),tensor(963.9323),tensor(436.5298),tensor(1307.9890),tensor(279.7029),tensor(1312.6743),tensor(419.0198),tensor(1583.1366),tensor(286.4534),tensor(1594.1924)
311,idle_bob_2.MOV,30,0,tensor(338.8069),tensor(332.1634),tensor(371.2787),tensor(302.2181),tensor(302.2466),tensor(304.8559),tensor(417.4754),tensor(330.3531),tensor(251.0681),tensor(338.3097),tensor(471.5530),tensor(528.7043),tensor(208.5963),tensor(541.5691),tensor(525.9098),tensor(779.6761),tensor(159.1288),tensor(809.1553),tensor(535.9802),tensor(987.2286),tensor(157.2596),tensor(1025.7667),tensor(444.6955),tensor(958.8329),tensor(273.3811),tensor(964.6743),tensor(449.5576),tensor(1306.8651),tensor(283.5993),tensor(1312.8186),tensor(441.3808),tensor(1581.4095),tensor(288.8014),tensor(1595.0138)
312,idle_bob_2.MOV,31,0,tensor(346.8000),tensor(329.4513),tensor(378.0645),tensor(299.5863),tensor(310.7673),tensor(302.7167),tensor(422.2754),tensor(325.6331),tensor(259.5858),tensor(335.0162),tensor(475.4177),tensor(520.1426),tensor(215.5169),tensor(537.0828),tensor(529.2218),tensor(768.5440),tensor(165.1075),tensor(805.7428),tensor(540.4401),tensor(984.6184),tensor(160.2900),tensor(1025.8179),tensor(450.2406),tensor(953.5223),tensor(279.1875),tensor(961.6529),tensor(464.6026),tensor(1298.3557),tensor(289.2254),tensor(1308.6219),tensor(460.4287),tensor(1574.8115),tensor(288.5655),tensor(1593.4344)
313,idle_bob_2.MOV,32,0,tensor(347.8987),tensor(332.5578),tensor(380.7628),tensor(303.8351),tensor(314.9532),tensor(305.2254),tensor(429.2710),tensor(331.2575),tensor(268.8815),tensor(334.9720),tensor(480.9304),tensor(526.1290),tensor(221.8510),tensor(537.4078),tensor(533.4844),tensor(777.3538),tensor(165.7194),tensor(804.7587),tensor(545.3771),tensor(988.9602),tensor(164.4380),tensor(1026.2150),tensor(456.6688),tensor(954.0766),tensor(285.2015),tensor(961.2354),tensor(485.4851),tensor(1301.9824),tensor(288.2625),tensor(1308.5637),tensor(489.5490),tensor(1572.2410),tensor(293.9990),tensor(1587.5348)
314,idle_bob_2.MOV,33,0,tensor(357.0432),tensor(335.7064),tensor(389.0376),tensor(306.7086),tensor(323.6860),tensor(309.3899),tensor(437.1777),tensor(334.7373),tensor(277.8034),tensor(341.4299),tensor(486.4994),tensor(530.1645),tensor(232.5125),tensor(540.7954),tensor(538.3242),tensor(784.4088),tensor(174.1865),tensor(804.8903),tensor(551.4706),tensor(990.5629),tensor(171.5194),tensor(1023.7357),tensor(461.3601),tensor(952.6636),tensor(290.7526),tensor(960.5767),tensor(500.4706),tensor(1294.3033),tensor(293.4229),tensor(1305.3434),tensor(516.1725),tensor(1568.9333),tensor(293.5154),tensor(1590.2216)
315,idle_bob_2.MOV,34,0,tensor(368.8593),tensor(333.8339),tensor(400.9992),tensor(304.5788),tensor(335.8680),tensor(307.5863),tensor(449.2419),tensor(333.7036),tensor(290.5308),tensor(340.9577),tensor(495.4437),tensor(531.1774),tensor(242.4967),tensor(541.0150),tensor(543.5486),tensor(789.3470),tensor(181.3702),tensor(806.3448),tensor(558.1791),tensor(996.0280),tensor(181.0921),tensor(1023.6513),tensor(466.7662),tensor(952.2821),tensor(294.8413),tensor(960.5099),tensor(513.9968),tensor(1290.0903),tensor(294.4071),tensor(1302.2618),tensor(542.0896),tensor(1568.8763),tensor(294.5063),tensor(1590.4537)
316,idle_bob_2.MOV,35,0,tensor(374.7359),tensor(338.7569),tensor(406.7745),tensor(309.4482),tensor(343.1277),tensor(312.8204),tensor(455.6004),tensor(335.7848),tensor(300.3154),tensor(343.7343),tensor(504.8242),tensor(528.0391),tensor(252.3513),tensor(541.3867),tensor(558.1407),tensor(781.1347),tensor(191.0297),tensor(803.7699),tensor(572.2142),tensor(993.4063),tensor(185.3239),tensor(1022.8656),tensor(478.9036),tensor(949.5376),tensor(305.5751),tensor(959.1149),tensor(531.9399),tensor(1285.6901),tensor(294.8494),tensor(1301.7229),tensor(569.2090),tensor(1559.2710),tensor(292.5040),tensor(1587.4285)
317,idle_bob_2.MOV,36,0,tensor(390.6396),tensor(339.4767),tensor(420.5803),tensor(308.7610),tensor(354.9593),tensor(314.0414),tensor(464.2943),tensor(335.8113),tensor(305.5351),tensor(349.5617),tensor(518.7357),tensor(531.6084),tensor(256.5557),tensor(541.9731),tensor(574.0612),tensor(791.2164),tensor(197.6454),tensor(800.5375),tensor(578.4523),tensor(996.8502),tensor(191.1637),tensor(1022.8923),tensor(491.6402),tensor(959.3842),tensor(308.1502),tensor(966.7348),tensor(550.6088),tensor(1283.4811),tensor(299.1142),tensor(1298.5774),tensor(594.4268),tensor(1565.4647),tensor(283.3435),tensor(1592.8492)
318,idle_bob_2.MOV,37,0,tensor(405.3228),tensor(338.8117),tensor(435.9184),tensor(308.6010),tensor(370.2454),tensor(312.8433),tensor(479.9683),tensor(336.1499),tensor(320.8079),tensor(347.7626),tensor(530.4879),tensor(528.3307),tensor(269.7846),tensor(537.1173),tensor(581.5866),tensor(789.9659),tensor(208.6944),tensor(799.5147),tensor(584.4037),tensor(996.3853),tensor(197.5857),tensor(1023.0376),tensor(500.2458),tensor(949.5019),tensor(315.6920),tensor(955.7073),tensor(562.9411),tensor(1281.1007),tensor(302.7629),tensor(1293.4686),tensor(609.5863),tensor(1569.6790),tensor(282.1037),tensor(1593.7628)
319,idle_bob_2.MOV,38,0,tensor(424.4813),tensor(340.1398),tensor(457.7777),tensor(310.6494),tensor(391.1833),tensor(313.8593),tensor(504.3707),tensor(344.3695),tensor(343.6245),tensor(350.4463),tensor(548.5241),tensor(535.6086),tensor(291.5202),tensor(544.5739),tensor(584.6008),tensor(790.4233),tensor(221.7145),tensor(801.2064),tensor(599.0448),tensor(1004.4868),tensor(211.9779),tensor(1024.2224),tensor(516.8600),tensor(959.5007),tensor(334.1789),tensor(968.2865),tensor(571.7725),tensor(1288.4717),tensor(297.8947),tensor(1300.5159),tensor(628.5833),tensor(1570.9021),tensor(293.4733),tensor(1588.6688)
320,idle_bob_2.MOV,39,0,tensor(462.2664),tensor(351.8565),tensor(490.8396),tensor(322.6943),tensor(429.9669),tensor(325.7661),tensor(525.5964),tensor(350.0894),tensor(374.7969),tensor(357.2390),tensor(559.1537),tensor(539.1636),tensor(310.9778),tensor(549.0310),tensor(602.5197),tensor(783.9327),tensor(229.0309),tensor(796.9697),tensor(622.8036),tensor(1000.7516),tensor(215.5942),tensor(1022.5873),tensor(522.8951),tensor(976.0309),tensor(347.0936),tensor(985.6495),tensor(588.8115),tensor(1286.4584),tensor(313.3958),tensor(1303.7965),tensor(644.6210),tensor(1572.1282),tensor(291.3467),tensor(1596.3204)
321,idle_bob_2.MOV,40,0,tensor(468.5298),tensor(361.0741),tensor(500.0444),tensor(331.5775),tensor(435.8058),tensor(334.1125),tensor(543.3005),tensor(359.6595),tensor(386.1936),tensor(365.8715),tensor(577.8653),tensor(548.5706),tensor(326.7819),tensor(553.6693),tensor(615.3497),tensor(787.7944),tensor(239.2624),tensor(794.4991),tensor(637.5960),tensor(997.5632),tensor(222.9110),tensor(1021.0344),tensor(533.3862),tensor(977.5790),tensor(355.1260),tensor(983.6255),tensor(600.1812),tensor(1287.0471),tensor(318.3599),tensor(1297.2559),tensor(649.3557),tensor(1580.0398),tensor(287.9760),tensor(1597.1346)
322,idle_bob_2.MOV,41,0,tensor(472.7573),tensor(363.8058),tensor(506.2173),tensor(332.2098),tensor(438.1917),tensor(337.0206),tensor(557.6570),tensor(362.4315),tensor(395.0552),tensor(373.4095),tensor(600.2591),tensor(554.7753),tensor(348.8329),tensor(557.8851),tensor(626.3891),tensor(801.4263),tensor(263.3267),tensor(798.0715),tensor(642.8582),tensor(1000.6260),tensor(245.0251),tensor(1024.3297),tensor(550.0353),tensor(976.3510),tensor(369.9128),tensor(979.1739),tensor(601.3195),tensor(1287.2328),tensor(316.7779),tensor(1288.4207),tensor(656.3562),tensor(1585.8041),tensor(287.8787),tensor(1589.7821)
323,idle_bob_2.MOV,42,0,tensor(510.2295),tensor(362.4372),tensor(540.1956),tensor(332.1812),tensor(474.9089),tensor(336.2363),tensor(580.8318),tensor(362.8540),tensor(421.6853),tensor(373.0511),tensor(618.8237),tensor(554.4959),tensor(364.9944),tensor(560.6592),tensor(646.4292),tensor(796.4595),tensor(278.3733),tensor(801.0502),tensor(658.8754),tensor(1005.3340),tensor(254.0309),tensor(1025.6675),tensor(564.3537),tensor(979.7333),tensor(382.9800),tensor(982.8843),tensor(614.7786),tensor(1291.5415),tensor(324.1456),tensor(1290.7238),tensor(658.1045),tensor(1590.2766),tensor(283.5385),tensor(1588.1129)
324,idle_bob_2.MOV,43,0,tensor(520.6190),tensor(367.6832),tensor(547.2546),tensor(337.3832),tensor(483.9351),tensor(342.8537),tensor(586.7884),tensor(363.2015),tensor(431.5219),tensor(379.1271),tensor(633.3153),tensor(553.4374),tensor(379.0573),tensor(561.2034),tensor(668.8497),tensor(802.6265),tensor(300.3054),tensor(810.2983),tensor(672.3322),tensor(1008.2902),tensor(276.5563),tensor(1034.0940),tensor(582.7703),tensor(965.9158),tensor(400.4528),tensor(967.5572),tensor(637.5677),tensor(1295.0830),tensor(357.2132),tensor(1297.3500),tensor(659.0268),tensor(1593.9840),tensor(286.7910),tensor(1601.5909)
325,idle_bob_2.MOV,44,0,tensor(543.6744),tensor(371.7288),tensor(568.9799),tensor(343.0113),tensor(507.9716),tensor(346.2999),tensor(602.0311),tensor(368.8524),tensor(451.3408),tensor(379.1993),tensor(648.7303),tensor(555.7198),tensor(395.5836),tensor(558.6253),tensor(690.7954),tensor(803.4604),tensor(320.1503),tensor(804.7029),tensor(692.3509),tensor(1012.6732),tensor(296.8608),tensor(1032.9415),tensor(608.7246),tensor(969.4803),tensor(427.1511),tensor(968.6985),tensor(646.1061),tensor(1297.5426),tensor(369.2028),tensor(1297.8147),tensor(658.0591),tensor(1595.1802),tensor(294.8882),tensor(1602.2417)
326,idle_bob_2.MOV,45,0,tensor(563.4108),tensor(376.3686),tensor(589.5244),tensor(347.5833),tensor(526.7562),tensor(350.9549),tensor(623.1711),tensor(374.3831),tensor(469.4866),tensor(385.0240),tensor(669.2628),tensor(559.6677),tensor(417.4246),tensor(563.2639),tensor(714.0618),tensor(801.4216),tensor(345.5608),tensor(805.7571),tensor(722.7145),tensor(1001.6959),tensor(320.1833),tensor(1025.6996),tensor(626.3828),tensor(972.3243),tensor(445.8476),tensor(971.0448),tensor(651.2835),tensor(1296.0139),tensor(382.2720),tensor(1297.6692),tensor(654.4397),tensor(1590.7482),tensor(303.6498),tensor(1601.3441)
327,idle_bob_2.MOV,46,0,tensor(576.5757),tensor(375.1111),tensor(603.9860),tensor(344.9720),tensor(541.3978),tensor(349.5593),tensor(647.1165),tensor(369.6059),tensor(488.7823),tensor(380.7050),tensor(685.6417),tensor(559.7289),tensor(446.4953),tensor(560.1171),tensor(721.7360),tensor(811.6577),tensor(368.9710),tensor(798.8725),tensor(740.6464),tensor(1017.7852),tensor(340.0284),tensor(1025.1199),tensor(641.0885),tensor(963.1227),tensor(470.0903),tensor(961.8631),tensor(656.1497),tensor(1295.4753),tensor(377.4801),tensor(1299.6951),tensor(670.1607),tensor(1590.8595),tensor(297.8304),tensor(1602.5182)
328,idle_bob_2.MOV,47,0,tensor(593.1272),tensor(368.3271),tensor(620.6860),tensor(339.6602),tensor(559.2558),tensor(342.8784),tensor(663.0075),tensor(365.7528),tensor(508.8660),tensor(374.8491),tensor(704.6287),tensor(552.7205),tensor(465.4356),tensor(558.6075),tensor(741.1541),tensor(798.7465),tensor(390.2088),tensor(801.5698),tensor(757.4804),tensor(1015.5876),tensor(359.6408),tensor(1015.2259),tensor(658.9443),tensor(955.9062),tensor(488.6638),tensor(955.0541),tensor(672.1362),tensor(1290.5891),tensor(394.2119),tensor(1291.5802),tensor(670.3227),tensor(1590.9600),tensor(308.4503),tensor(1596.4296)
329,idle_bob_2.MOV,48,0,tensor(615.7140),tensor(366.1452),tensor(643.3058),tensor(339.0059),tensor(583.1717),tensor(340.8683),tensor(682.8246),tensor(366.2528),tensor(531.5649),tensor(372.3430),tensor(722.8118),tensor(550.6078),tensor(483.9256),tensor(557.8398),tensor(764.1064),tensor(792.7702),tensor(413.1534),tensor(803.6913),tensor(773.0392),tensor(1010.7792),tensor(384.2725),tensor(1017.3577),tensor(672.6674),tensor(952.8067),tensor(503.6572),tensor(951.8985),tensor(678.3459),tensor(1287.2142),tensor(407.4418),tensor(1291.2927),tensor(669.0799),tensor(1584.3722),tensor(322.6623),tensor(1596.2096)
330,idle_bob_2.MOV,49,0,tensor(644.2079),tensor(365.9783),tensor(669.6182),tensor(338.6968),tensor(610.8292),tensor(340.5165),tensor(701.8492),tensor(365.1873),tensor(555.9756),tensor(371.4705),tensor(740.1709),tensor(553.5435),tensor(505.0330),tensor(554.5534),tensor(782.7878),tensor(793.4313),tensor(427.3771),tensor(786.8578),tensor(792.4728),tensor(1008.4951),tensor(398.5372),tensor(1004.2339),tensor(686.2987),tensor(972.5969),tensor(522.0913),tensor(969.3859),tensor(677.5266),tensor(1288.2825),tensor(431.7036),tensor(1290.0555),tensor(665.7072),tensor(1585.5327),tensor(346.9950),tensor(1592.9760)
331,idle_bob_2.MOV,50,0,tensor(657.9548),tensor(370.7088),tensor(684.4510),tensor(341.5361),tensor(622.8014),tensor(345.2552),tensor(720.5138),tensor(364.3315),tensor(569.5983),tensor(375.0005),tensor(756.9674),tensor(552.9872),tensor(519.1924),tensor(555.2017),tensor(791.4066),tensor(790.3464),tensor(436.0268),tensor(786.2288),tensor(814.9486),tensor(1002.7588),tensor(413.6861),tensor(1006.3036),tensor(691.5934),tensor(980.1030),tensor(527.3509),tensor(977.4967),tensor(676.1404),tensor(1293.5708),tensor(445.0168),tensor(1295.5770),tensor(662.5248),tensor(1587.8701),tensor(363.9991),tensor(1594.5619)
332,idle_bob_2.MOV,51,0,tensor(669.6704),tensor(372.9636),tensor(694.5321),tensor(344.2282),tensor(634.4832),tensor(347.8079),tensor(726.3301),tensor(366.0668),tensor(578.5960),tensor(376.7933),tensor(762.7307),tensor(552.5645),tensor(525.7736),tensor(556.5032),tensor(803.6259),tensor(786.5459),tensor(448.1828),tensor(790.9369),tensor(828.0564),tensor(995.9526),tensor(425.9243),tensor(1010.4174),tensor(694.1702),tensor(980.1282),tensor(531.9015),tensor(977.5798),tensor(677.9626),tensor(1295.8099),tensor(459.9697),tensor(1295.3082),tensor(660.2659),tensor(1588.1389),tensor(382.2317),tensor(1589.7485)
333,idle_bob_2.MOV,52,0,tensor(670.1547),tensor(367.9655),tensor(696.7286),tensor(338.4938),tensor(634.0264),tensor(343.0283),tensor(734.3027),tensor(361.4077),tensor(578.2485),tensor(373.8826),tensor(769.6271),tensor(550.7269),tensor(532.3539),tensor(555.1677),tensor(812.5413),tensor(797.1863),tensor(463.8715),tensor(800.2738),tensor(836.2094),tensor(1003.1715),tensor(439.0561),tensor(1012.3593),tensor(699.0233),tensor(957.2234),tensor(538.0118),tensor(954.7854),tensor(679.2375),tensor(1295.7887),tensor(476.5756),tensor(1297.9586),tensor(664.2744),tensor(1587.1063),tensor(411.5335),tensor(1594.2198)
334,idle_bob_2.MOV,53,0,tensor(678.1799),tensor(368.0295),tensor(703.4544),tensor(338.5567),tensor(641.7854),tensor(343.7522),tensor(739.1832),tensor(361.2535),tensor(585.7495),tensor(375.4521),tensor(776.5182),tensor(552.3259),tensor(540.6370),tensor(556.7224),tensor(823.2605),tensor(800.4868),tensor(471.5187),tensor(799.7251),tensor(844.2858),tensor(1003.9631),tensor(447.1388),tensor(1004.1907),tensor(705.3256),tensor(957.9382),tensor(547.5059),tensor(955.5759),tensor(681.4365),tensor(1295.5938),tensor(499.9545),tensor(1297.8542),tensor(660.5266),tensor(1589.3584),tensor(440.3927),tensor(1595.4591)
